tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,dog_name,dog_stage,rating(%),retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
819015331746349057,,,2017-01-11 02:57:26+00:00,8.19006400881918e+17,4196983835.0,2017-01-11 02:21:57+00:00,Sunny,Stage_1,140.0,21794.0,0.0,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4.0,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False
819006400881917954,,,2017-01-11 02:21:57+00:00,,,,Sunny,Stage_1,140.0,21794.0,49960.0,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4.0,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False
819004803107983360,,,2017-01-11 02:15:36+00:00,,,,Bo,Stage_1,140.0,42228.0,95450.0,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1.0,standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True
818646164899774465,,,2017-01-10 02:30:30+00:00,8.083448658682839e+17,4196983835.0,2016-12-12 16:16:49+00:00,Seamus,Stage_0,110.0,24069.0,0.0,,,,,,,,,,,
818627210458333184,,,2017-01-10 01:15:10+00:00,,,,Wafer,Stage_0,130.0,8564.0,24597.0,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1.0,Labrador_retriever,0.384188,True,beagle,0.255917,True,grocery_store,0.0797995,False
818614493328580609,,,2017-01-10 00:24:38+00:00,,,,Bear,Stage_0,120.0,2982.0,10971.0,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4.0,Chihuahua,0.450722,True,Border_terrier,0.204177,True,beagle,0.092774,True
818588835076603904,,,2017-01-09 22:42:41+00:00,7.735475969965711e+17,4196983835.0,2016-09-07 15:44:53+00:00,Chelsea,Stage_3,110.0,7126.0,0.0,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1.0,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.1371869999999999,True,malamute,0.0714361999999999,True
818536468981415936,,,2017-01-09 19:14:36+00:00,,,,Tom,Stage_0,110.0,2873.0,12127.0,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1.0,swing,0.999403,False,Welsh_springer_spaniel,6.229489999999999e-05,True,bow,3.04619e-05,False
818307523543449600,,,2017-01-09 04:04:51+00:00,8.164505708148982e+17,4196983835.0,2017-01-04 01:05:59+00:00,Moose,Stage_0,130.0,9366.0,0.0,,,,,,,,,,,
818259473185828864,,,2017-01-09 00:53:55+00:00,,,,Florence,Stage_0,120.0,2621.0,12197.0,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1.0,miniature_schnauzer,0.367368,True,toy_poodle,0.112479,True,standard_schnauzer,0.095434,True
818145370475810820,,,2017-01-08 17:20:31+00:00,,,,Autumn,Stage_0,110.0,3014.0,13671.0,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1.0,golden_retriever,0.621931,True,Labrador_retriever,0.3649969999999999,True,redbone,0.00397148,True
817908911860748288,,,2017-01-08 01:40:55+00:00,,,,None,Stage_0,120.0,906.0,5356.0,,,,,,,,,,,
817827839487737858,,,2017-01-07 20:18:46+00:00,,,,Buddy,Stage_0,130.0,31314.0,57622.0,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1.0,cocker_spaniel,0.387608,True,golden_retriever,0.264844,True,Pekinese,0.122123,True
817777686764523521,,,2017-01-07 16:59:28+00:00,,,,Dido,Stage_1_3,130.0,3084.0,11901.0,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1.0,curly-coated_retriever,0.733256,True,flat-coated_retriever,0.2141449999999999,True,Irish_water_spaniel,0.029769,True
817536400337801217,,,2017-01-07 01:00:41+00:00,,,,Eugene,Stage_0,120.0,3505.0,13105.0,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2.0,pug,0.971358,True,French_bulldog,0.0285185,True,Boston_bull,8.596979999999999e-05,True
817502432452313088,,,2017-01-06 22:45:43+00:00,6.924173130233324e+17,4196983835.0,2016-01-27 18:42:06+00:00,Herschel,Stage_3,70.0,3917.0,0.0,,,,,,,,,,,
817423860136083457,,,2017-01-06 17:33:29+00:00,,,,Ken,Stage_0,130.0,17504.0,38260.0,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1.0,ice_bear,0.3362,False,Samoyed,0.2013579999999999,True,Eskimo_dog,0.186789,True
817415592588222464,,,2017-01-06 17:00:38+00:00,,,,Strudel,Stage_0,110.0,1131.0,6267.0,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1.0,Doberman,0.806163,True,black-and-tan_coonhound,0.0973859,True,miniature_pinscher,0.0859928,True
817181837579653120,,,2017-01-06 01:31:47+00:00,8.159660734094336e+17,4196983835.0,2017-01-02 17:00:46+00:00,None,Stage_3,130.0,9907.0,0.0,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1.0,Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,otterhound,0.0362507,True
817171292965273600,,,2017-01-06 00:49:53+00:00,,,,Tebow,Stage_0,130.0,2326.0,9690.0,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1.0,golden_retriever,0.295483,True,Irish_setter,0.144431,True,Chesapeake_Bay_retriever,0.0778789999999999,True
817120970343411712,,,2017-01-05 21:29:55+00:00,,,,None,Stage_0,130.0,3011.0,13367.0,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1.0,Saluki,0.568809,True,Afghan_hound,0.229352,True,golden_retriever,0.15713,True
817056546584727552,,,2017-01-05 17:13:55+00:00,,,,Chloe,Stage_0,110.0,1927.0,9517.0,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1.0,kelpie,0.8644149999999999,True,French_bulldog,0.0974556,True,German_shepherd,0.00852587,True
816829038950027264,,,2017-01-05 02:09:53+00:00,7.90946055508652e+17,4196983835.0,2016-10-25 16:00:09+00:00,Betty,Stage_4,120.0,5496.0,0.0,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1.0,dishwasher,0.700466,False,golden_retriever,0.245773,True,chow,0.0390116999999999,True
816816676327063552,,,2017-01-05 01:20:46+00:00,,,,Timber,Stage_0,120.0,2361.0,11071.0,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1.0,malamute,0.668164,True,Pembroke,0.1050329999999999,True,Siberian_husky,0.077875,True
816697700272001025,,,2017-01-04 17:27:59+00:00,,,,Binky,Stage_0,120.0,2545.0,10905.0,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1.0,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese_dog,0.0476078,True
816450570814898180,,,2017-01-04 01:05:59+00:00,,,,Moose,Stage_0,130.0,9366.0,33961.0,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1.0,web_site,0.352857,False,envelope,0.0601072,False,nail,0.0312908999999999,False
816336735214911488,,,2017-01-03 17:33:39+00:00,,,,Dudley,Stage_0,110.0,2269.0,9564.0,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1.0,Labrador_retriever,0.91933,True,kuvasz,0.0494795,True,golden_retriever,0.0119342,True
816091915477250048,,,2017-01-03 01:20:49+00:00,,,,Comet,Stage_0,120.0,2500.0,9927.0,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3.0,Pomeranian,0.967345,True,Samoyed,0.00739748,True,papillon,0.0060165,True
816062466425819140,,,2017-01-02 23:23:48+00:00,8.159907208174019e+17,4196983835.0,2017-01-02 18:38:42+00:00,Jack,Stage_0,110.0,1207.0,0.0,,,,,,,,,,,
816014286006976512,,,2017-01-02 20:12:21+00:00,7.320056171713372e+17,4196983835.0,2016-05-16 00:31:53+00:00,Larry,Stage_0,110.0,6154.0,0.0,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1.0,English_setter,0.677408,True,Border_collie,0.052724,True,cocker_spaniel,0.0485719,True
815990720817401858,,,2017-01-02 18:38:42+00:00,,,,Jack,Stage_0,110.0,1207.0,5545.0,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1.0,Chihuahua,0.428756,True,miniature_pinscher,0.1039119999999999,True,Staffordshire_bullterrier,0.0889587,True
815966073409433600,,,2017-01-02 17:00:46+00:00,,,,None,Stage_3,130.0,9907.0,25057.0,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1.0,Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,otterhound,0.0362507,True
815745968457060357,,,2017-01-02 02:26:09+00:00,7.914069556843684e+17,4196983835.0,2016-10-26 22:31:36+00:00,Levi,Stage_0,120.0,4797.0,0.0,,,,,,,,,,,
815736392542261248,,,2017-01-02 01:48:06+00:00,,,,Akumi,Stage_0,110.0,2625.0,10937.0,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3.0,Border_collie,0.5489069999999999,True,Cardigan,0.178523,True,collie,0.146351,True
815639385530101762,,,2017-01-01 19:22:38+00:00,,,,Titan,Stage_0,120.0,1918.0,9161.0,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1.0,German_shepherd,0.8179529999999999,True,Norwegian_elkhound,0.140007,True,malinois,0.0248209,True
815390420867969024,,,2017-01-01 02:53:20+00:00,,,,None,Stage_0,130.0,4407.0,11467.0,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1.0,restaurant,0.279846,False,toyshop,0.0914294,False,paper_towel,0.0461474,False
814986499976527872,,,2016-12-31 00:08:17+00:00,,,,Cooper,Stage_3,110.0,1505.0,8485.0,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1.0,dalmatian,0.999828,True,boxer,6.78061e-05,True,American_Staffordshire_terrier,3.42436e-05,True
814638523311648768,,,2016-12-30 01:05:33+00:00,,,,Olivia,Stage_0,120.0,3130.0,12511.0,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2.0,golden_retriever,0.650814,True,kuvasz,0.0532809999999999,True,cocker_spaniel,0.0354395999999999,True
814578408554463233,,,2016-12-29 21:06:41+00:00,6.981954092195594e+17,4196983835.0,2016-02-12 17:22:12+00:00,Beau,Stage_0,90.0,6750.0,0.0,,,,,,,,,,,
814530161257443328,,,2016-12-29 17:54:58+00:00,,,,Alf,Stage_0,120.0,2156.0,9629.0,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1.0,miniature_poodle,0.626913,True,toy_poodle,0.265582,True,soft-coated_wheaten_terrier,0.0416142,True
814153002265309185,,,2016-12-28 16:56:16+00:00,,,,Oshie,Stage_0,120.0,10080.0,32000.0,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1.0,golden_retriever,0.490068,True,Labrador_retriever,0.291956,True,chow,0.0724746999999999,True
813944609378369540,,,2016-12-28 03:08:11+00:00,7.902771173469757e+17,4196983835.0,2016-10-23 19:42:02+00:00,Bruce,Stage_0,110.0,3732.0,0.0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1.0,Labrador_retriever,0.427742,True,Great_Dane,0.190503,True,curly-coated_retriever,0.146427,True
813910438903693312,,,2016-12-28 00:52:25+00:00,,,,Chubbs,Stage_1,110.0,2194.0,10342.0,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1.0,Siberian_husky,0.6993550000000001,True,Eskimo_dog,0.2564329999999999,True,Norwegian_elkhound,0.0131888,True
813812741911748608,,,2016-12-27 18:24:12+00:00,,,,Gary,Stage_0,140.0,16267.0,40402.0,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1.0,French_bulldog,0.709146,True,Boston_bull,0.247621,True,boxer,0.0188551,True
813800681631023104,,,2016-12-27 17:36:16+00:00,,,,Sky,Stage_0,120.0,2060.0,9300.0,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1.0,malamute,0.501159,True,Siberian_husky,0.228792,True,Eskimo_dog,0.200388,True
813217897535406080,,,2016-12-26 03:00:30+00:00,,,,Atlas,Stage_0,130.0,8476.0,20783.0,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1.0,Samoyed,0.905972,True,Pomeranian,0.0480383,True,West_Highland_white_terrier,0.0356671,True
813202720496779264,,,2016-12-26 02:00:11+00:00,,,,None,Stage_1,110.0,2090.0,10192.0,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1.0,cocker_spaniel,0.701852,True,golden_retriever,0.120345,True,Labrador_retriever,0.0363202,True
813187593374461952,,,2016-12-26 01:00:05+00:00,,,,None,Stage_0,130.0,5096.0,22085.0,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1.0,golden_retriever,0.888181,True,Labrador_retriever,0.0423119,True,Saluki,0.00970173,True
813172488309972993,,,2016-12-26 00:00:03+00:00,,,,Eleanor,Stage_0,120.0,2236.0,10384.0,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1.0,doormat,0.954844,False,golden_retriever,0.0261930999999999,True,cocker_spaniel,0.00438598,True
813157409116065792,,,2016-12-25 23:00:08+00:00,,,,Layla,Stage_0,120.0,2557.0,8588.0,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2.0,Siamese_cat,0.8439110000000001,False,Pembroke,0.0705671,True,Cardigan,0.041916,True
813142292504645637,,,2016-12-25 22:00:04+00:00,,,,None,Stage_0,130.0,2728.0,9361.0,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3.0,beagle,0.848735,True,Ibizan_hound,0.0446024999999999,True,Italian_greyhound,0.0186108,True
813130366689148928,8.13127251579564e+17,4196983835.0,2016-12-25 21:12:41+00:00,,,,None,Stage_0,120.0,513.0,4968.0,,,,,,,,,,,
813127251579564032,,,2016-12-25 21:00:18+00:00,,,,None,Stage_1,110.0,3652.0,13242.0,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1.0,Norwegian_elkhound,0.4324159999999999,True,whippet,0.374223,True,Siberian_husky,0.0324625999999999,True
813112105746448384,,,2016-12-25 20:00:07+00:00,,,,Toby,Stage_0,120.0,3225.0,11515.0,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1.0,dingo,0.287369,False,Pembroke,0.140682,True,basenji,0.0908189,True
813096984823349248,,,2016-12-25 19:00:02+00:00,,,,Rocky,Stage_1,110.0,4207.0,11694.0,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1.0,Great_Dane,0.128056,True,Boston_bull,0.117003,True,kelpie,0.0869643,True
813081950185472002,,,2016-12-25 18:00:17+00:00,,,,Baron,Stage_0,110.0,3220.0,10989.0,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2.0,Doberman,0.909951,True,kelpie,0.0426494,True,miniature_pinscher,0.0230041,True
813066809284972545,,,2016-12-25 17:00:08+00:00,,,,Tyr,Stage_0,120.0,2276.0,8865.0,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1.0,toy_terrier,0.7764,True,Pembroke,0.115034,True,basenji,0.048873,True
813051746834595840,,,2016-12-25 16:00:16+00:00,,,,Bauer,Stage_0,130.0,8503.0,23337.0,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1.0,golden_retriever,0.914804,True,Labrador_retriever,0.08355,True,kuvasz,0.000453224,True
812781120811126785,,,2016-12-24 22:04:54+00:00,,,,Swagger,Stage_0,100.0,2191.0,8380.0,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1.0,bull_mastiff,0.989316,True,boxer,0.00704296,True,French_bulldog,0.00173961,True
812747805718642688,,,2016-12-24 19:52:31+00:00,6.800554559518843e+17,4196983835.0,2015-12-24 16:00:30+00:00,Sammy,Stage_0,100.0,8067.0,0.0,,,,,,,,,,,
812709060537683968,,,2016-12-24 17:18:34+00:00,,,,Brandi,Stage_0,120.0,1665.0,7373.0,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1.0,Irish_setter,0.326873,True,golden_retriever,0.18261,True,Leonberg,0.156912,True
812503143955202048,,,2016-12-24 03:40:19+00:00,,,,None,Stage_0,130.0,1424.0,6787.0,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2.0,loupe,0.546856,False,web_site,0.345298,False,bubble,0.0105279,False
812466873996607488,,,2016-12-24 01:16:12+00:00,,,,Mary,Stage_0,120.0,2231.0,8900.0,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1.0,bath_towel,0.0998035,False,pillow,0.0923181,False,Great_Dane,0.0782055,True
812372279581671427,,,2016-12-23 19:00:19+00:00,,,,Moe,Stage_0,130.0,4252.0,15224.0,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2.0,golden_retriever,0.7848729999999999,True,cocker_spaniel,0.0877881,True,Labrador_retriever,0.0832747,True
811985624773361665,,,2016-12-22 17:23:53+00:00,,,,Ted,Stage_0,110.0,1647.0,8102.0,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1.0,Staffordshire_bullterrier,0.6105729999999999,True,French_bulldog,0.159935,True,doormat,0.0586721,False
811744202451197953,,,2016-12-22 01:24:33+00:00,,,,Halo,Stage_0,130.0,1884.0,8429.0,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1.0,Pekinese,0.386082,True,Labrador_retriever,0.202862,True,golden_retriever,0.170487,True
811647686436880384,8.116272330434806e+17,4196983835.0,2016-12-21 19:01:02+00:00,,,,None,Stage_0,110.0,872.0,6215.0,,,,,,,,,,,
811627233043480576,,,2016-12-21 17:39:46+00:00,,,,Augie,Stage_0,100.0,3650.0,14265.0,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1.0,beagle,0.39628,True,Pembroke,0.0495619,True,wire-haired_fox_terrier,0.0463491999999999,True
811386762094317568,,,2016-12-21 01:44:13+00:00,,,,Craig,Stage_3,110.0,7444.0,23302.0,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1.0,Pembroke,0.804177,True,Cardigan,0.18989,True,beagle,0.00196475,True
810896069567610880,,,2016-12-19 17:14:23+00:00,,,,Hunter,Stage_0,110.0,2090.0,10093.0,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1.0,flat-coated_retriever,0.8208040000000001,True,Labrador_retriever,0.0823182,True,curly-coated_retriever,0.0674605,True
810657578271330305,,,2016-12-19 01:26:42+00:00,,,,Pavlov,Stage_0,110.0,3057.0,12192.0,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1.0,malamute,0.753521,True,Siberian_husky,0.166151,True,Eskimo_dog,0.0698108,True
810284430598270976,,,2016-12-18 00:43:57+00:00,,,,Phil,Stage_0,130.0,13369.0,39640.0,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1.0,malamute,0.620768,True,Eskimo_dog,0.158395,True,Tibetan_mastiff,0.0289617,True
810254108431155201,,,2016-12-17 22:43:27+00:00,,,,Gus,Stage_0,120.0,3901.0,16380.0,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1.0,Staffordshire_bullterrier,0.292556,True,American_Staffordshire_terrier,0.261233,True,Border_terrier,0.0623754,True
809920764300447744,,,2016-12-17 00:38:52+00:00,,,,None,Stage_0,100.0,4521.0,17250.0,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1.0,Norwich_terrier,0.397163,True,toy_poodle,0.27454,True,miniature_poodle,0.134667,True
809808892968534016,,,2016-12-16 17:14:20+00:00,7.93962221541933e+17,4196983835.0,2016-11-02 23:45:19+00:00,Maximus,Stage_0,120.0,5711.0,0.0,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1.0,Labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,Staffordshire_bullterrier,0.0164967,True
809448704142938112,,,2016-12-15 17:23:04+00:00,,,,None,Stage_0,120.0,1696.0,7727.0,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1.0,Greater_Swiss_Mountain_dog,0.375415,True,Cardigan,0.134317,True,English_springer,0.0736971,True
809220051211603969,,,2016-12-15 02:14:29+00:00,,,,Kyro,Stage_0,120.0,6554.0,22246.0,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1.0,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.0134552,True
809084759137812480,,,2016-12-14 17:16:53+00:00,,,,Wallace,Stage_0,110.0,4046.0,14685.0,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1.0,vizsla,0.911412,True,bloodhound,0.0171339,True,Labrador_retriever,0.011761,True
808838249661788160,,,2016-12-14 00:57:20+00:00,,,,Ito,Stage_0,130.0,3536.0,11271.0,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1.0,Rottweiler,0.36953,True,miniature_pinscher,0.194867,True,kelpie,0.160104,True
808733504066486276,,,2016-12-13 18:01:07+00:00,,,,None,Stage_3,120.0,2509.0,8784.0,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1.0,seat_belt,0.779137,False,toy_poodle,0.0369271,True,golden_retriever,0.0169724999999999,True
808501579447930884,,,2016-12-13 02:39:32+00:00,,,,Koda,Stage_0,120.0,3007.0,12595.0,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2.0,Airedale,0.454239,True,cocker_spaniel,0.219323,True,Irish_terrier,0.093193,True
808344865868283904,,,2016-12-12 16:16:49+00:00,,,,Seamus,Stage_0,110.0,24069.0,47281.0,,,,,,,,,,,
808134635716833280,,,2016-12-12 02:21:26+00:00,8.01167903437357e+17,4196983835.0,2016-11-22 20:58:07+00:00,Milo,Stage_0,130.0,6961.0,0.0,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1.0,cocker_spaniel,0.74022,True,Dandie_Dinmont,0.0616044999999999,True,English_setter,0.0413314,True
808106460588765185,,,2016-12-12 00:29:28+00:00,,,,None,Stage_1_3,120.0,2525.0,9701.0,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1.0,golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_Pyrenees,0.1264819999999999,True
808001312164028416,,,2016-12-11 17:31:39+00:00,,,,Cooper,Stage_0,120.0,4098.0,14015.0,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1.0,Labrador_retriever,0.730959,True,Staffordshire_bullterrier,0.130726,True,American_Staffordshire_terrier,0.0288526,True
807621403335917568,,,2016-12-10 16:22:02+00:00,,,,Ollie,Stage_3,140.0,4288.0,16236.0,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3.0,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True
807106840509214720,,,2016-12-09 06:17:20+00:00,,,,Stephan,Stage_0,130.0,56625.0,107015.0,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1.0,Chihuahua,0.50537,True,Pomeranian,0.1203579999999999,True,toy_terrier,0.0770081,True
807059379405148160,,,2016-12-09 03:08:45+00:00,7.829691400091075e+17,4196983835.0,2016-10-03 15:42:44+00:00,Cali,Stage_0,120.0,8521.0,0.0,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1.0,seat_belt,0.474292,False,golden_retriever,0.171393,True,Labrador_retriever,0.110592,True
807010152071229440,,,2016-12-08 23:53:08+00:00,,,,Lennon,Stage_0,120.0,4418.0,14514.0,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1.0,golden_retriever,0.610807,True,Irish_setter,0.213642,True,Welsh_springer_spaniel,0.0318866,True
806629075125202948,,,2016-12-07 22:38:52+00:00,,,,None,Stage_0,130.0,37911.0,75639.0,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2.0,Arabian_camel,0.366248,False,house_finch,0.209852,False,cocker_spaniel,0.0464032,True
806620845233815552,,,2016-12-07 22:06:10+00:00,7.815246933963571e+17,4196983835.0,2016-09-29 16:03:01+00:00,None,Stage_0,120.0,6426.0,0.0,,,,,,,,,,,
806576416489959424,,,2016-12-07 19:09:37+00:00,,,,None,Stage_0,130.0,2230.0,5370.0,,,,,,,,,,,
806542213899489280,,,2016-12-07 16:53:43+00:00,,,,Waffles,Stage_0,110.0,2752.0,11363.0,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1.0,vizsla,0.938617,True,Brittany_spaniel,0.0367389,True,Chesapeake_Bay_retriever,0.00397149,True
806242860592926720,,,2016-12-06 21:04:11+00:00,7.833346399853896e+17,4196983835.0,2016-10-04 15:55:06+00:00,Dave,Stage_0,120.0,13616.0,0.0,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2.0,Cardigan,0.593858,True,Shetland_sheepdog,0.1306109999999999,True,Pembroke,0.100842,True
806219024703037440,,,2016-12-06 19:29:28+00:00,,,,incredibly,Stage_0,110.0,1388.0,7145.0,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1.0,chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo_dog,0.0212745,True
805958939288408065,,,2016-12-06 02:15:59+00:00,7.827225987907256e+17,4196983835.0,2016-10-02 23:23:04+00:00,Penny,Stage_0,100.0,6238.0,0.0,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1.0,Irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False
805932879469572096,,,2016-12-06 00:32:26+00:00,,,,Major,Stage_0,120.0,2209.0,9178.0,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1.0,Norwegian_elkhound,0.657967,True,keeshond,0.319136,True,Leonberg,0.00794674,True
805826884734976000,,,2016-12-05 17:31:15+00:00,,,,Duke,Stage_0,120.0,2132.0,7335.0,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1.0,Siberian_husky,0.248926,True,American_Staffordshire_terrier,0.0983133,True,Eskimo_dog,0.0801885,True
805823200554876929,,,2016-12-05 17:16:37+00:00,7.841831657956557e+17,4196983835.0,2016-10-07 00:06:50+00:00,Reginald,Stage_4,120.0,9374.0,0.0,,,,,,,,,,,
805520635690676224,,,2016-12-04 21:14:20+00:00,,,,Zeke,Stage_0,130.0,1905.0,6368.0,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1.0,malinois,0.643147,True,German_shepherd,0.186642,True,Border_terrier,0.109345,True
805487436403003392,,,2016-12-04 19:02:24+00:00,,,,Sansa,Stage_0,120.0,2929.0,9773.0,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3.0,shield,0.58783,False,barrel,0.0901799,False,sundial,0.0691986,False
805207613751304193,,,2016-12-04 00:30:29+00:00,,,,Shooter,Stage_0,120.0,1972.0,8680.0,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1.0,Pembroke,0.244705,True,Rhodesian_ridgeback,0.1804609999999999,True,Cardigan,0.0946636999999999,True
804738756058218496,,,2016-12-02 17:27:25+00:00,,,,Django,Stage_0,120.0,4480.0,15326.0,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1.0,Tibetan_mastiff,0.91579,True,German_shepherd,0.0624797,True,Leonberg,0.00829749,True
